shirt,pants,shoes,style,shirt_subtype,pants_subtype,shoes_subtype,fit,temperature,occasion,outerwear,score
brown,brown,grey,casual,dress_shirt,shorts,sneakers,relaxed,mild,business,none,1
brown,black,grey,casual,tee,chinos,loafers,oversized,hot,date,coat,-2
grey,beige,white,minimal,henley,shorts,loafers,regular,hot,date,long_coat,-2
grey,grey,black,minimal,tee,chinos,loafers,slim,hot,date,none,1
brown,brown,brown,minimal,tee,trousers,boots,relaxed,hot,date,long_coat,-1
beige,grey,grey,formal,henley,chinos,sneakers,oversized,cold,university,jacket,0
beige,navy,grey,formal,henley,shorts,sandals,relaxed,mild,business,jacket,0
grey,brown,beige,formal,henley,shorts,boots,relaxed,hot,date,long_coat,-2
beige,navy,white,streetwear,polo,shorts,boots,oversized,hot,date,jacket,-2
black,navy,grey,casual,dress_shirt,trousers,loafers,oversized,mild,party,long_coat,0
black,white,white,old_money,tee,trousers,loafers,oversized,mild,date,jacket,0
white,brown,navy,streetwear,oxford,chinos,boots,slim,cold,university,long_coat,0
beige,navy,white,casual,polo,jeans,sandals,regular,mild,date,coat,0
navy,grey,black,casual,oxford,trousers,loafers,relaxed,hot,university,jacket,-2
black,beige,navy,formal,henley,chinos,boots,relaxed,mild,business,none,1
navy,brown,navy,old_money,oxford,trousers,loafers,oversized,mild,date,none,2
navy,black,brown,streetwear,dress_shirt,chinos,loafers,slim,cold,party,jacket,0
brown,beige,grey,casual,polo,jeans,loafers,oversized,hot,business,none,0
white,beige,brown,minimal,tee,jeans,sneakers,relaxed,mild,university,none,0
navy,white,navy,streetwear,polo,trousers,boots,relaxed,hot,date,none,0
brown,white,beige,minimal,henley,trousers,boots,regular,cold,university,jacket,0
black,black,black,formal,oxford,trousers,sneakers,relaxed,cold,business,long_coat,1
brown,white,navy,formal,tee,shorts,boots,slim,mild,university,coat,1
beige,white,navy,old_money,tee,chinos,sandals,slim,hot,date,long_coat,0
black,black,grey,minimal,henley,shorts,sneakers,relaxed,mild,business,long_coat,1
beige,beige,black,old_money,dress_shirt,chinos,loafers,relaxed,hot,party,long_coat,1
navy,beige,black,minimal,henley,trousers,sandals,regular,mild,party,long_coat,0
beige,beige,beige,streetwear,henley,chinos,loafers,slim,mild,date,none,1
white,beige,black,casual,oxford,jeans,sneakers,regular,hot,party,none,0
navy,navy,white,formal,tee,trousers,loafers,regular,cold,date,none,-1
grey,black,navy,minimal,henley,chinos,boots,relaxed,mild,business,coat,0
navy,navy,brown,minimal,polo,trousers,sandals,oversized,mild,business,none,1
beige,black,brown,streetwear,tee,trousers,sandals,oversized,mild,party,coat,0
brown,beige,black,streetwear,henley,trousers,boots,oversized,cold,business,long_coat,0
navy,black,grey,old_money,polo,shorts,boots,regular,cold,party,jacket,0
black,white,white,streetwear,polo,jeans,boots,oversized,cold,party,jacket,0
navy,beige,grey,formal,dress_shirt,trousers,boots,slim,cold,party,jacket,1
brown,navy,grey,streetwear,henley,shorts,sneakers,relaxed,hot,date,jacket,-2
brown,navy,white,old_money,dress_shirt,trousers,loafers,regular,hot,date,coat,-2
grey,brown,beige,casual,tee,chinos,sandals,relaxed,cold,party,none,-4
black,navy,beige,casual,dress_shirt,jeans,boots,regular,cold,party,long_coat,0
beige,beige,brown,minimal,tee,chinos,loafers,relaxed,hot,university,none,1
white,beige,black,minimal,tee,chinos,sneakers,oversized,hot,university,jacket,-2
white,brown,white,streetwear,oxford,shorts,sneakers,oversized,cold,party,long_coat,0
navy,grey,navy,formal,henley,chinos,loafers,regular,cold,university,long_coat,1
white,navy,white,formal,polo,trousers,boots,relaxed,cold,date,jacket,0
black,beige,grey,streetwear,polo,trousers,boots,relaxed,mild,party,coat,0
beige,white,black,streetwear,henley,trousers,boots,regular,mild,date,coat,0
brown,black,navy,casual,dress_shirt,chinos,sandals,oversized,mild,business,long_coat,0
navy,brown,navy,streetwear,henley,jeans,sneakers,slim,mild,university,jacket,0
beige,navy,beige,streetwear,dress_shirt,shorts,sneakers,regular,mild,date,none,0
grey,white,brown,formal,tee,shorts,sneakers,relaxed,mild,university,none,0
black,navy,black,streetwear,dress_shirt,shorts,sandals,regular,mild,business,none,0
navy,beige,white,minimal,henley,jeans,sneakers,relaxed,mild,party,coat,0
grey,grey,brown,casual,henley,trousers,sneakers,oversized,cold,date,jacket,1
grey,beige,navy,old_money,dress_shirt,jeans,sandals,slim,mild,party,coat,2
beige,beige,brown,casual,polo,chinos,loafers,regular,mild,date,none,1
brown,navy,beige,old_money,henley,chinos,boots,oversized,mild,university,coat,2
navy,white,grey,formal,tee,trousers,sandals,oversized,mild,date,none,0
brown,white,navy,minimal,henley,shorts,sneakers,regular,mild,date,coat,0
white,black,brown,minimal,dress_shirt,shorts,loafers,oversized,hot,party,long_coat,-2
white,beige,black,formal,tee,jeans,sandals,oversized,mild,date,coat,0
white,black,brown,casual,dress_shirt,trousers,sandals,oversized,mild,business,coat,0
beige,beige,beige,casual,tee,chinos,boots,oversized,cold,university,long_coat,1
beige,black,navy,formal,oxford,chinos,sneakers,regular,cold,date,jacket,1
navy,brown,black,streetwear,henley,trousers,sneakers,slim,mild,date,jacket,0
black,black,white,old_money,dress_shirt,chinos,boots,relaxed,cold,business,coat,1
brown,brown,white,streetwear,oxford,chinos,sneakers,oversized,hot,business,coat,-1
beige,white,navy,old_money,oxford,chinos,sandals,regular,hot,date,coat,0
black,grey,brown,formal,tee,shorts,sneakers,regular,hot,business,none,0
white,grey,white,minimal,dress_shirt,trousers,boots,oversized,cold,business,long_coat,0
brown,black,grey,streetwear,polo,trousers,sneakers,regular,hot,date,none,0
black,beige,navy,casual,tee,shorts,sneakers,relaxed,hot,business,none,-1
black,navy,black,minimal,henley,chinos,sneakers,oversized,hot,party,long_coat,-2
beige,navy,brown,formal,tee,shorts,boots,oversized,cold,party,long_coat,1
brown,beige,beige,casual,henley,chinos,sneakers,relaxed,hot,date,long_coat,-2
grey,brown,white,old_money,polo,jeans,sneakers,regular,cold,university,coat,0
grey,black,black,streetwear,oxford,chinos,sneakers,regular,cold,date,coat,0
brown,black,white,formal,polo,trousers,loafers,oversized,mild,party,none,1
black,navy,brown,old_money,polo,shorts,sandals,oversized,cold,business,none,-2
black,grey,navy,formal,oxford,jeans,sandals,oversized,cold,university,coat,-1
beige,beige,white,old_money,tee,trousers,loafers,slim,cold,business,jacket,1
navy,navy,grey,streetwear,dress_shirt,shorts,sandals,relaxed,cold,business,none,-3
white,white,grey,minimal,polo,jeans,sneakers,slim,mild,university,none,1
beige,grey,black,minimal,oxford,shorts,sneakers,regular,hot,date,jacket,-2
navy,white,black,minimal,oxford,jeans,loafers,regular,hot,date,none,0
beige,beige,black,formal,henley,trousers,sneakers,regular,cold,party,none,0
navy,navy,white,streetwear,oxford,jeans,sandals,oversized,cold,date,long_coat,-1
black,beige,grey,streetwear,tee,jeans,sneakers,oversized,mild,university,none,0
beige,brown,white,minimal,henley,trousers,sneakers,relaxed,hot,business,jacket,-2
white,black,navy,casual,tee,chinos,loafers,relaxed,hot,party,none,0
black,navy,black,casual,henley,chinos,loafers,relaxed,hot,business,none,0
brown,black,navy,minimal,tee,chinos,loafers,oversized,cold,university,none,-2
brown,brown,beige,streetwear,henley,shorts,sandals,relaxed,mild,date,jacket,1
white,white,grey,minimal,tee,chinos,sneakers,regular,hot,party,long_coat,-1
beige,navy,navy,old_money,oxford,shorts,sandals,regular,hot,university,jacket,0
brown,black,black,minimal,polo,trousers,sneakers,oversized,mild,university,long_coat,0
black,grey,grey,formal,oxford,chinos,sandals,regular,mild,business,jacket,0
grey,brown,beige,casual,tee,trousers,loafers,oversized,cold,business,jacket,-1
beige,white,white,casual,dress_shirt,trousers,loafers,regular,cold,date,coat,0
beige,white,navy,streetwear,tee,shorts,boots,slim,mild,business,coat,0
brown,white,black,streetwear,henley,shorts,sandals,slim,mild,date,long_coat,0
navy,white,black,minimal,polo,trousers,sandals,oversized,mild,date,jacket,0
black,white,white,streetwear,henley,shorts,loafers,relaxed,mild,party,coat,0
beige,beige,navy,streetwear,henley,trousers,boots,relaxed,hot,party,long_coat,-1
beige,white,brown,streetwear,polo,jeans,sneakers,relaxed,cold,business,jacket,0
white,brown,beige,streetwear,polo,jeans,loafers,regular,hot,date,jacket,-2
grey,white,black,streetwear,polo,chinos,sandals,relaxed,mild,business,long_coat,0
beige,black,beige,formal,oxford,jeans,sneakers,slim,hot,business,long_coat,-2
navy,brown,brown,minimal,dress_shirt,trousers,boots,slim,mild,university,long_coat,0
navy,brown,grey,formal,tee,shorts,sneakers,regular,hot,business,none,0
white,white,grey,casual,henley,jeans,loafers,oversized,hot,business,jacket,-1
black,beige,white,old_money,oxford,chinos,sandals,oversized,mild,university,long_coat,0
navy,navy,grey,old_money,polo,chinos,loafers,regular,cold,business,none,-1
brown,white,black,formal,dress_shirt,jeans,sandals,slim,mild,date,long_coat,0
black,beige,white,formal,polo,trousers,loafers,relaxed,hot,party,jacket,-1
beige,black,white,old_money,henley,trousers,loafers,oversized,hot,business,none,0
white,navy,grey,minimal,tee,shorts,boots,relaxed,cold,business,long_coat,0
grey,brown,beige,casual,polo,chinos,boots,slim,hot,date,coat,-2
beige,navy,grey,old_money,dress_shirt,jeans,boots,slim,hot,party,none,0
beige,grey,white,streetwear,dress_shirt,shorts,sandals,slim,hot,party,long_coat,-2
beige,navy,black,streetwear,oxford,jeans,sneakers,slim,mild,university,jacket,0
black,grey,navy,minimal,henley,shorts,loafers,regular,cold,business,coat,0
navy,grey,black,old_money,oxford,chinos,sneakers,relaxed,hot,party,coat,0
brown,grey,navy,minimal,tee,trousers,boots,oversized,cold,party,none,-2
black,navy,white,casual,henley,jeans,sneakers,relaxed,hot,business,long_coat,-2
grey,grey,black,formal,henley,jeans,sandals,slim,mild,business,jacket,1
black,beige,navy,old_money,henley,jeans,loafers,slim,mild,business,jacket,2
beige,black,grey,streetwear,henley,shorts,loafers,oversized,cold,date,jacket,0
white,beige,brown,minimal,oxford,jeans,sneakers,relaxed,cold,party,none,-2
black,grey,brown,formal,dress_shirt,trousers,sneakers,regular,mild,date,none,0
brown,grey,grey,casual,tee,chinos,sneakers,regular,mild,university,jacket,0
brown,brown,navy,minimal,oxford,jeans,loafers,slim,hot,business,none,1
beige,black,grey,streetwear,tee,chinos,loafers,relaxed,mild,university,none,0
black,navy,beige,minimal,oxford,shorts,loafers,slim,hot,party,none,0
beige,beige,brown,minimal,oxford,shorts,sandals,regular,hot,business,coat,-1
brown,black,black,minimal,henley,jeans,loafers,relaxed,mild,business,jacket,0
navy,navy,brown,casual,oxford,chinos,boots,regular,mild,university,long_coat,1
beige,brown,black,streetwear,polo,jeans,sneakers,relaxed,mild,date,jacket,0
navy,grey,black,old_money,henley,shorts,sneakers,regular,hot,business,coat,0
beige,brown,brown,streetwear,oxford,shorts,sandals,relaxed,cold,date,none,-4
white,brown,beige,old_money,henley,chinos,boots,regular,hot,party,jacket,0
navy,black,grey,minimal,oxford,jeans,sandals,relaxed,cold,university,jacket,-2
beige,black,beige,casual,henley,trousers,loafers,regular,hot,university,none,0
black,white,white,formal,polo,shorts,sandals,relaxed,hot,party,jacket,-1
black,navy,brown,minimal,henley,trousers,boots,slim,mild,party,coat,0
grey,grey,brown,casual,tee,shorts,loafers,relaxed,mild,university,none,1
navy,black,brown,formal,dress_shirt,jeans,boots,regular,cold,university,coat,0
brown,black,beige,minimal,oxford,chinos,boots,relaxed,cold,party,jacket,0
navy,white,white,minimal,oxford,shorts,boots,regular,cold,business,coat,0
beige,brown,brown,casual,dress_shirt,trousers,sneakers,slim,cold,business,none,-2
beige,black,grey,streetwear,oxford,shorts,sneakers,oversized,hot,university,none,0
brown,white,black,old_money,oxford,shorts,boots,oversized,hot,date,long_coat,0
white,grey,navy,formal,dress_shirt,chinos,boots,oversized,hot,business,jacket,-1
grey,grey,beige,formal,polo,trousers,sandals,slim,cold,business,long_coat,-1
white,grey,grey,minimal,tee,trousers,sandals,slim,hot,party,long_coat,-2
navy,white,black,casual,oxford,chinos,sneakers,regular,cold,party,coat,0
white,black,black,minimal,oxford,chinos,boots,oversized,hot,business,long_coat,-2
white,navy,black,minimal,tee,chinos,sandals,regular,cold,business,long_coat,-2
navy,white,black,minimal,tee,shorts,loafers,oversized,mild,university,long_coat,0
brown,navy,black,formal,dress_shirt,chinos,sandals,oversized,mild,party,jacket,1
beige,white,grey,streetwear,tee,chinos,sandals,slim,hot,university,jacket,-2
navy,black,beige,casual,polo,jeans,loafers,relaxed,cold,date,jacket,0
beige,brown,grey,old_money,tee,chinos,sneakers,regular,cold,university,none,-2
white,grey,white,casual,oxford,chinos,boots,relaxed,cold,university,long_coat,0
beige,navy,grey,casual,tee,trousers,loafers,regular,cold,date,coat,0
brown,brown,black,formal,dress_shirt,trousers,boots,oversized,hot,university,long_coat,-1
black,black,navy,minimal,tee,jeans,sneakers,slim,mild,business,long_coat,1
navy,grey,brown,old_money,polo,chinos,loafers,relaxed,cold,business,coat,2
navy,white,beige,old_money,dress_shirt,chinos,sneakers,oversized,hot,university,coat,0
brown,brown,grey,casual,tee,jeans,sandals,oversized,hot,business,jacket,-2
grey,brown,beige,old_money,polo,shorts,sandals,relaxed,cold,university,coat,0
grey,navy,navy,formal,dress_shirt,jeans,sneakers,relaxed,hot,university,none,1
black,navy,black,streetwear,oxford,jeans,loafers,slim,hot,business,jacket,-2
grey,beige,grey,streetwear,henley,jeans,loafers,slim,hot,party,jacket,-2
grey,beige,beige,formal,henley,chinos,sandals,oversized,hot,business,coat,-2
brown,black,black,formal,polo,shorts,sandals,oversized,mild,university,jacket,0
navy,grey,navy,casual,polo,jeans,sandals,oversized,mild,business,long_coat,0
brown,navy,black,casual,polo,trousers,boots,slim,hot,party,none,0
beige,grey,grey,formal,tee,chinos,boots,oversized,hot,business,none,0
grey,navy,black,minimal,dress_shirt,chinos,loafers,relaxed,hot,date,coat,-2
beige,navy,black,casual,oxford,jeans,loafers,oversized,mild,business,jacket,0
brown,black,black,minimal,polo,shorts,boots,oversized,hot,party,long_coat,-2
navy,navy,brown,old_money,tee,chinos,sneakers,slim,mild,party,jacket,3
navy,navy,grey,streetwear,oxford,shorts,sandals,slim,hot,university,none,1
white,beige,black,streetwear,polo,shorts,sneakers,oversized,mild,university,jacket,0
grey,brown,brown,streetwear,polo,jeans,sandals,oversized,cold,business,none,-4
brown,beige,beige,minimal,dress_shirt,jeans,boots,oversized,hot,party,none,0
grey,navy,navy,old_money,dress_shirt,jeans,sandals,relaxed,cold,university,coat,0
brown,black,grey,formal,dress_shirt,chinos,sandals,regular,hot,business,long_coat,-2
beige,navy,navy,formal,tee,shorts,loafers,slim,hot,business,jacket,-1
navy,black,beige,casual,henley,chinos,boots,regular,cold,business,none,-2
white,beige,grey,casual,henley,chinos,loafers,regular,mild,business,jacket,0
grey,brown,white,streetwear,tee,chinos,sandals,slim,cold,date,long_coat,-2
brown,white,brown,casual,tee,trousers,loafers,oversized,mild,date,coat,0
navy,beige,grey,old_money,tee,chinos,sandals,slim,hot,business,long_coat,-2
black,navy,brown,formal,polo,trousers,sandals,slim,hot,university,jacket,-2
navy,white,grey,minimal,dress_shirt,trousers,boots,slim,cold,business,long_coat,0
white,grey,brown,old_money,tee,trousers,boots,relaxed,mild,university,none,2
brown,navy,black,formal,dress_shirt,shorts,sandals,slim,hot,university,jacket,-2
white,grey,beige,streetwear,henley,trousers,sandals,regular,mild,university,long_coat,0
navy,beige,brown,casual,dress_shirt,jeans,sandals,relaxed,mild,business,none,0
brown,grey,beige,streetwear,dress_shirt,chinos,sneakers,regular,hot,date,coat,-2
grey,brown,white,old_money,tee,chinos,sneakers,oversized,cold,party,coat,0
navy,grey,black,minimal,henley,chinos,boots,relaxed,hot,business,jacket,-2
brown,navy,white,streetwear,oxford,chinos,loafers,regular,hot,business,none,0
white,white,black,old_money,henley,chinos,sneakers,slim,mild,university,jacket,3
beige,brown,navy,streetwear,polo,jeans,loafers,slim,hot,party,none,0
black,beige,black,old_money,polo,chinos,loafers,slim,hot,business,none,2
beige,white,grey,formal,tee,trousers,sandals,regular,hot,university,jacket,-2
beige,white,white,minimal,polo,jeans,sneakers,slim,hot,party,long_coat,-2
brown,navy,white,casual,henley,trousers,loafers,oversized,hot,party,long_coat,-2
grey,white,black,streetwear,dress_shirt,trousers,sandals,relaxed,cold,party,coat,-2
brown,grey,brown,formal,polo,chinos,sandals,oversized,mild,party,none,1
beige,brown,beige,minimal,oxford,chinos,sneakers,oversized,cold,date,long_coat,0
black,navy,brown,minimal,polo,trousers,loafers,oversized,hot,business,jacket,-2
beige,brown,beige,minimal,polo,jeans,boots,relaxed,hot,date,long_coat,-2
brown,navy,beige,formal,dress_shirt,shorts,sneakers,relaxed,hot,university,none,0
white,beige,grey,streetwear,henley,jeans,loafers,oversized,hot,business,long_coat,-2
white,black,black,casual,oxford,trousers,boots,oversized,cold,business,jacket,0
black,brown,beige,formal,polo,shorts,sneakers,oversized,hot,date,jacket,-2
black,navy,grey,minimal,henley,trousers,loafers,regular,hot,university,coat,-2
